id,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,game,aggregated_rating,aggregated_rating_count,game_engines,game_modes,player_perspectives
182367,"2,657",104,"2,761",91.98%,main_game,1637539200,"['PC (Microsoft Windows)', 'Xbox One']","['Platform', 'Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",Duck Simulator 2,,,['Unity'],['Single player'],"['First person', 'Third person']"
23322,"1,022",22,"1,044",91.98%,remaster,1664236800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)']",The Legend of Heroes: Trails from Zero,86.5,3.0,,['Single player'],['Third person']
202828,"4,044",183,"4,227",91.97%,main_game,1652227200,['PC (Microsoft Windows)'],"['Indie', 'Arcade']",10 Minutes Till Dawn,,,,['Single player'],['Bird view / Isometric']
267571,"2,073",73,"2,146",91.97%,main_game,,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure']",Laughing to Die,,,,['Single player'],['Side view']
153620,"1,640",51,"1,691",91.97%,main_game,1660521600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Platform', 'Racing', ""Hack and slash/Beat 'em up"", 'Indie']",Spark the Electric Jester 3,,,['Unity'],['Single player'],['Third person']
248586,971,20,991,91.97%,main_game,1686182400,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",Zortch,,,,['Single player'],['First person']
301578,"26,858","1,727","28,585",91.96%,pack,1706832000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",Persona 3 Reload,,,,['Single player'],['Third person']
,,,,,,,,,"Tetris® Effect: Connected ",,,,,
3730,"1,150",28,"1,178",91.96%,main_game,844387200,"['PC (Microsoft Windows)', 'Wii', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Quiz/Trivia', 'Adventure']",Pajama Sam in No Need to Hide When It's Dark Outside,,,,['Single player'],['Third person']
133449,"2,063",73,"2,136",91.95%,main_game,1589500800,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Indie', 'Visual Novel']",a new life.,,,['Unity'],['Single player'],
140319,"1,406",40,"1,446",91.95%,main_game,1459468800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Arcade']",POPGOES Arcade,,,['Clickteam Fusion'],['Single player'],['Side view']
264926,990,21,"1,011",91.95%,main_game,1700006400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",Cats Hidden in Maple Hollow,,,,['Single player'],['Side view']
187996,"38,428","2,574","41,002",91.94%,main_game,1622505600,"['Xbox Series X|S', 'Xbox One']",[],Super Animal Royale,,,,,
19,"10,074",566,"10,640",91.94%,main_game,1066089600,"['PlayStation 2', 'PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360']",['Shooter'],Max Payne 2: The Fall of Max Payne,84.28571428571429,7.0,['MAX-FX'],['Single player'],['Third person']
29842,"2,939",121,"3,060",91.94%,remaster,1488326400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Adventure', 'Indie']",Spooky's Jump Scare Mansion: HD Renovation,,,,['Single player'],
120322,"19,717","1,229","20,946",91.92%,main_game,1657756800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Simulator', 'Indie']",Dinkum,,,,"['Single player', 'Multiplayer', 'Co-operative']","['Bird view / Isometric', 'Text']"
17,"19,707","1,230","20,937",91.92%,main_game,984614400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",Fallout,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric']
205673,"10,293",583,"10,876",91.92%,port,1505779200,"['PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",FINAL FANTASY IX,,,,['Single player'],"['Third person', 'Bird view / Isometric']"
,,,,,,,,,"IRMÃO Grande & Brasileiro 2 ",,,,,
291096,813,14,827,91.92%,port,1509494400,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",Little Busters! English Edition,,,['Luca System'],['Single player'],['Text']
170649,661,8,669,91.92%,remaster,1613433600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Indie', 'Visual Novel']",Purrfect Apawcalypse: Love at Furst Bite,,,,,
134127,"5,314",263,"5,577",91.91%,main_game,1662336000,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",Gloomwood,,,,['Single player'],['First person']
355,"3,430",150,"3,580",91.91%,main_game,944092800,"['PlayStation 2', 'PC (Microsoft Windows)', 'Dreamcast', 'Xbox 360', 'Linux', 'Mac']",['Shooter'],Quake III Arena,86.66666666666667,3.0,['id Tech 3'],"['Single player', 'Multiplayer']",['First person']
204627,"5,893",300,"6,193",91.90%,main_game,1695945600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",COCOON,89.0,7.0,,['Single player'],['Bird view / Isometric']
22492,"2,843",117,"2,960",91.90%,main_game,1332460800,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Visual Novel']",DRAMAtical Murder,,,,['Single player'],['Text']
266774,"1,752",58,"1,810",91.90%,main_game,1695859200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],Moonring,,,['love2d'],['Single player'],"['Bird view / Isometric', 'Text']"
114110,"12,537",738,"13,275",91.89%,main_game,1544486400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Indie']",Fear & Hunger,,,['RPG Maker MV'],['Single player'],['Bird view / Isometric']
13219,"3,603",161,"3,764",91.89%,main_game,1402012800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Indie']",Floating Point,,,,['Single player'],['Side view']
252362,879,17,896,91.89%,main_game,1724716800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Role-playing (RPG)', 'Adventure', 'Indie']",Crypt Custodian,80.0,2.0,,['Single player'],['Bird view / Isometric']
,,,,,,,,,"所向之未来 - Towards Future ",,,,,
27316,"56,129","3,927","60,056",91.88%,main_game,1557792000,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",A Plague Tale: Innocence,80.86666666666666,17.0,['Zouna'],['Single player'],['Third person']
27283,"9,772",553,"10,325",91.88%,main_game,1512604800,"['PC (Microsoft Windows)', 'PlayStation 4']",['Shooter'],EARTH DEFENSE FORCE 5,67.11111111111111,11.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
152124,"4,382",208,"4,590",91.88%,main_game,1682553600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",Bramble: The Mountain King,68.0,1.0,['Unreal Engine'],['Single player'],['Third person']
27499,"3,730",169,"3,899",91.88%,main_game,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",DISTRAINT 2,,,['Clickteam Fusion'],['Single player'],['Side view']
83393,652,8,660,91.88%,main_game,1464307200,"['PC (Microsoft Windows)', 'PlayStation Vita']","['Adventure', 'Visual Novel']",Flowers -Le volume sur automne-,,,,['Single player'],['Text']
140050,"93,651","6,816","100,467",91.87%,main_game,1600905600,"['Game Boy', 'Web browser']","['Role-playing (RPG)', 'Adventure']",Disco Elysium,,,['GB Studio'],['Single player'],['Bird view / Isometric']
52200,"16,523","1,016","17,539",91.87%,main_game,1557187200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Racing', 'Simulator', 'Sport', 'Arcade']",Descenders,76.66666666666667,3.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
172024,"5,529",279,"5,808",91.87%,main_game,1691712000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",Turbo Overkill,100.0,1.0,['Unity'],['Single player'],['First person']
54678,"4,933",242,"5,175",91.87%,main_game,1515628800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Rusty Lake Paradise,,,,['Single player'],['Side view']
22023,"1,720",57,"1,777",91.87%,main_game,1490659200,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac']","['Quiz/Trivia', 'Adventure', 'Indie']",Majotori,,,['Unity'],['Single player'],"['Third person', 'Text']"
87683,"18,400","1,151","19,551",91.86%,bundle,1542067200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Adventure']",Spyro™ Reignited Trilogy,83.53846153846153,17.0,['Unreal Engine 4'],['Single player'],['Third person']
18379,"12,416",734,"13,150",91.86%,main_game,1717718400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Indie']",Empires of the Undergrowth,,,,['Single player'],['Bird view / Isometric']
,,,,,,,,,"The Riftbreaker: Prologue ",,,,,
298691,896,18,914,91.86%,main_game,1716163200,['PC (Microsoft Windows)'],"['Adventure', 'Indie']",Bagel Love Story,,,,['Single player'],
20228,"59,653","4,211","63,864",91.85%,remaster,1412899200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac']","['Shooter', 'Racing', ""Hack and slash/Beat 'em up"", 'Adventure']",Sleeping Dogs: Definitive Edition,74.16666666666667,6.0,,['Single player'],['Third person']
185750,"5,916",305,"6,221",91.85%,main_game,1639094400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",Bitburner,,,,['Single player'],['Text']
56006,"1,139",29,"1,168",91.85%,main_game,1439683200,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",The House in Fata Morgana: A Requiem for Innocence,,,,['Single player'],['Text']
67902,"108,757","8,028","116,785",91.84%,main_game,1686873600,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Linux']","['Shooter', 'Simulator', 'Indie']",Aimlabs,,,['Unity'],['Single player'],['First person']
118355,"7,613",415,"8,028",91.84%,main_game,1558310400,"['PC (Microsoft Windows)', 'Android', 'iOS']","['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",Otaku's Adventure,,,,['Single player'],
20509,"4,383",210,"4,593",91.84%,main_game,1135987200,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'Xbox 360', 'Xbox One', 'Legacy Mobile Device', 'Mac']","['Puzzle', 'Arcade']",Zuma Deluxe,75.0,2.0,,['Single player'],['Side view']
199384,"2,434",96,"2,530",91.84%,main_game,1651881600,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie']",Magical Girl Celesphonia,,,,['Single player'],
229978,"13,819",836,"14,655",91.83%,main_game,1672444800,['PC (Microsoft Windows)'],"['Shooter', 'Role-playing (RPG)']",Fallout 2,,,,,['First person']
9722,"6,617",351,"6,968",91.83%,main_game,1338595200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",Long Live The Queen,70.0,1.0,,['Single player'],['Text']
269953,"1,839",64,"1,903",91.83%,main_game,1696204800,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",Windowkill,,,,"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Bird view / Isometric']
117085,"4,053",191,"4,244",91.82%,main_game,1578009600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",Christmas Tina -泡沫冬景-,,,,['Single player'],
147418,666,9,675,91.82%,bundle,1620950400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",A YEAR OF SPRINGS,,,['renpy'],['Single player'],['Text']
154839,502,3,505,91.82%,main_game,1648684800,"['SteamVR', 'Meta Quest 2', 'PlayStation VR', 'PlayStation VR2']","['Platform', 'Puzzle', 'Adventure']",Moss: Book II,84.75,5.0,,['Single player'],['Virtual Reality']
55865,"16,542","1,033","17,575",91.80%,standalone_expansion,1387584000,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Puzzle', 'Indie']",Night in the Woods,,,['Unity'],['Single player'],['Side view']
144465,"12,403",742,"13,145",91.80%,main_game,1655337600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Nintendo Switch']","[""Hack and slash/Beat 'em up"", 'Indie', 'Arcade']",Teenage Mutant Ninja Turtles: Shredder's Revenge,85.375,10.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
174558,"3,670",169,"3,839",91.80%,main_game,1467331200,"['SteamVR', 'Oculus VR', 'Oculus Quest', 'Meta Quest 2']","['Fighting', 'Sport']",The Thrill of the Fight,,,['Unity'],['Single player'],
187151,"3,320",148,"3,468",91.80%,main_game,1642118400,['PC (Microsoft Windows)'],['Indie'],How Fish Is Made,,,,['Single player'],['First person']
857,"2,873",122,"2,995",91.80%,main_game,983404800,"['PC (Microsoft Windows)', 'Xbox', 'Xbox 360', 'Linux']","['Shooter', 'Indie']",Serious Sam Classic: The First Encounter,83.33333333333333,3.0,['Serious Engine'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
32186,"2,214",85,"2,299",91.80%,main_game,1474848000,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",Trick & Treat,,,,['Single player'],['Bird view / Isometric']
119239,"15,219",941,"16,160",91.79%,remake,1592870400,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Platform', 'Adventure']",SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,67.5,9.0,['Unreal Engine'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['Third person']
,,,,,,,,,"美少女万华镜 -理与迷宫的少女- ",,,,,
260224,"1,452",45,"1,497",91.79%,main_game,1719273600,['PC (Microsoft Windows)'],"['Strategy', 'Indie']",Emberward,,,,['Single player'],['Bird view / Isometric']
132205,"37,519","2,579","40,098",91.78%,main_game,1594080000,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 4', 'Xbox One']","['Racing', 'Simulator', 'Sport']",F1 2020,89.5,5.0,['Ego Engine'],"['Single player', 'Multiplayer', 'Split screen']",['Third person']
37424,"20,983","1,354","22,337",91.78%,main_game,,['PC (Microsoft Windows)'],"['Racing', 'Simulator', 'Sport']",MX Bikes,,,,"['Single player', 'Multiplayer']","['First person', 'Third person']"
123775,"4,574",225,"4,799",91.78%,main_game,1568851200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie', 'Visual Novel']",Tangle Tower,,,['Unity3D'],['Single player'],
152372,"1,183",32,"1,215",91.78%,main_game,1618531200,['PC (Microsoft Windows)'],"['Simulator', 'Indie']",Tree Simulator 2022,,,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
127475,"3,363",152,"3,515",91.77%,main_game,1639526400,['PC (Microsoft Windows)'],['Strategy'],Karryn's Prison,,,,['Single player'],
208533,"3,234",144,"3,378",91.77%,main_game,1725494400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Web browser', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Indie', 'Card & Board Game']",Shogun Showdown,90.0,2.0,['Unity'],['Single player'],['Side view']
120529,"2,092",79,"2,171",91.77%,main_game,1680134400,"['PC (Microsoft Windows)', 'SteamVR', 'PlayStation VR2']","['Adventure', 'Indie']",Vertigo 2,90.0,1.0,,['Single player'],['Virtual Reality']
138871,"1,960",72,"2,032",91.77%,main_game,1614816000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel']",The Life and Suffering of Sir Brante — Chapter 1&2,85.0,1.0,['Unity'],['Single player'],['First person']
104522,"1,734",60,"1,794",91.77%,main_game,1537488000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",My Brother Rabbit,0.0,1.0,,['Single player'],['Side view']
196655,"1,073",27,"1,100",91.77%,main_game,1685577600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Role-playing (RPG)']",Slayers X,65.5,2.0,,['Single player'],['First person']
137372,849,17,866,91.77%,main_game,1604620800,['PC (Microsoft Windows)'],['Indie'],Kukoro: Stream chat games,,,,"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",
199313,681,10,691,91.77%,main_game,1652918400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Strategy', 'Indie']",Linelith,,,['Godot Engine'],,
102266,603,7,610,91.77%,remaster,1528934400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Visual Novel']",Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi,,,['Unity'],['Single player'],"['Text', 'Auditory']"
109163,493,3,496,91.77%,main_game,1459296000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']","['Simulator', 'Visual Novel']",her tears were my light,,,"[""Ren'Py""]",['Single player'],['Text']
152812,823,16,839,91.76%,main_game,1624924800,['PC (Microsoft Windows)'],"['Adventure', 'Visual Novel']",Letters From a Rainy Day -Oceans and Lace-,,,,['Single player'],['Text']
229171,574,6,580,91.76%,main_game,1671148800,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",I Frog-ot,,,,['Single player'],['First person']
,,,,,,,,,"Hyperdimension Neptunia Re;Birth1 ",,,,,
50436,"2,368",95,"2,463",91.75%,main_game,927590400,['PC (Microsoft Windows)'],"['Strategy', 'Turn-based strategy (TBS)']",Birth,,,,,['First person']
144554,"2,081",79,"2,160",91.75%,main_game,1615334400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Adventure', 'Indie']","If On A Winter's Night, Four Travelers",,,['Adventure Game Studio'],['Single player'],['Bird view / Isometric']
172664,891,19,910,91.75%,main_game,1632960000,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Platform', 'Adventure', 'Indie', 'Arcade']",Toree 2,,,,['Single player'],['Third person']
193565,868,18,886,91.75%,main_game,1690934400,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie']",Pâquerette Down the Bunburrows,,,['Unity'],['Single player'],['Bird view / Isometric']
,,,,,,,,,"Bunny eShop ",,,,,
172023,"2,366",95,"2,461",91.74%,main_game,1689638400,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",My Friendly Neighborhood,,,['Unity'],['Single player'],['First person']
27274,"1,472",47,"1,519",91.74%,main_game,1493251200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']","['Fighting', 'Indie']",Slice & Dice,84.0,1.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
114210,700,11,711,91.74%,main_game,1550016000,['PC (Microsoft Windows)'],['Indie'],旅燕归航 Swallow Homing,,,,['Single player'],
137216,674,10,684,91.74%,main_game,1639267200,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Cleo - a pirate's tale,,,['Unity'],['Single player'],['Bird view / Isometric']
80332,"28,583","1,928","30,511",91.73%,main_game,916704000,['PC (Microsoft Windows)'],"['Shooter', 'Indie']",Sven Co-op,,,['GoldSrc'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
294558,"5,852",309,"6,161",91.73%,main_game,1341187200,['Xbox 360'],[],The Lab,,,,['Single player'],['Third person']
